Class,Method Name,Arg/Ret/Var,Variable Name,Inferred Type,Original Type,Exact (E) / Up to Parameter (P) / Got Type (T) / None (N),Solution Source,Source Code
[s]Ronin::UI::CLI::ScriptCommand,script_class,Arg,script,?[ included_modules: () -> { { [s]Ronin::UI::CLI::ScriptCommand#script_class arg: script }#included_modules call_ret: ret } ],Script,TS,Constraints,"def self.script_class(script=nil)
          if (script && !script.included_modules.include?(Script))
            raise(ArgumentError,""#{script} does not include Ronin::Script"")
          end

          return model(script)
        end"
[s]Ronin::UI::CLI::ScriptCommand,script_class,Ret,"",{ [s]Ronin::UI::CLI::ScriptCommand#script_class ret: ret },Script,N,,"def self.script_class(script=nil)
          if (script && !script.included_modules.include?(Script))
            raise(ArgumentError,""#{script} does not include Ronin::Script"")
          end

          return model(script)
        end"
Ronin::UI::CLI::ScriptCommand,load!,Ret,"",String,Script,T,Twin,"def load!
          @script = if @file then self.class.model.load_from(@file)
                    else          query.load_first
                    end

          unless @script
            print_error ""Could not find or load the #{self.class.script_class.short_name}""
            exit -1
          end
        end"
Ronin::UI::CLI::ScriptCommand,param_option_parser,Arg,,"",Array<Parameters>,N,,"def param_option_parser
          OptionParser.new do |opts|
            opts.banner = ""usage: #{self.class.command_name} #{@script_options.join(' ')} -- [script_options]""
            
            opts.separator ''
            opts.separator ""#{self.class.script_class.short_name} Options:""

            @script.each_param do |param|
              Parameters::Options.define(opts,param)
            end

            yield opts if block_given?
          end
        end"
Ronin::UI::CLI::ScriptCommand,param_option_parser,Ret,"",OptionParser,OptionParser,E,Constraints,"def param_option_parser
          OptionParser.new do |opts|
            opts.banner = ""usage: #{self.class.command_name} #{@script_options.join(' ')} -- [script_options]""
            
            opts.separator ''
            opts.separator ""#{self.class.script_class.short_name} Options:""

            @script.each_param do |param|
              Parameters::Options.define(opts,param)
            end

            yield opts if block_given?
          end
        end"
Ronin::UI::CLI::Commands::Campaigns,print_resource,Arg,campaign,(String and [ description: () -> { { Ronin::UI::CLI::Commands::Campaigns#print_resource arg: campaign }#description call_ret: ret } ] and [ name: () -> { { Ronin::UI::CLI::Commands::Campaigns#print_resource arg: campaign }#name call_ret: ret } ] and [ organizations: () -> { { Ronin::UI::CLI::Commands::Campaigns#print_resource arg: campaign }#organizations call_ret: ret } ] and [ targets: () -> { { Ronin::UI::CLI::Commands::Campaigns#print_resource arg: campaign }#targets call_ret: ret } ]),Campaign,TS,Constraints,"def print_resource(campaign)
            return super(campaign) unless verbose?

            print_title campaign.name

            indent do
              if campaign.description
                print_section 'Description' do
                  campaign.description.each_line do |line|
                    puts line
                  end
                end
              end

              unless campaign.organizations.empty?
                print_array campaign.organizations, :title => 'Targeted Organizations'
              end

              unless campaign.targets.empty?
                print_array campaign.targets, :title => 'Targets'
              end
            end
          end"
Ronin::UI::CLI::Commands::Creds,print_resource,Arg,cred,String,Credential,T,Constraints,"def print_resource(cred)
            case cred
            when ServiceCredential
              puts ""#{cred}\t(#{cred.open_port.ip_address} #{cred.open_port})""
            when WebCredential
              puts ""#{cred}\t(#{cred.url})""
            else
              super(cred)
            end
          end"
Ronin::UI::CLI::Commands::Exec,initialize,Arg,script,String,String,E,Constraints,"def initialize(script,arguments=[])
            @script = script
            @arguments = arguments
          end"
Ronin::UI::CLI::Commands::Exec,initialize,Arg,arguments,?Array<String>,Array<String>,E,Constraints,"def initialize(script,arguments=[])
            @script = script
            @arguments = arguments
          end"
Ronin::UI::CLI::Commands::Exec,initialize,Ret,"",self,self,E,,"def initialize(script,arguments=[])
            @script = script
            @arguments = arguments
          end"
[s]Ronin::UI::CLI::Commands::Exec,start,Arg,argv,?Array<String>,Array<String>,E,Constraints,"def self.start(argv=ARGV)
            case argv[0]
            when '-h', '--help', nil
              puts ""Usage:\n  ronin-exec SCRIPT [ARGS...]\n\n""
              puts ""Runs a script from a Ronin Repository""
              return false
            end

            self.new(argv[0],argv[1..-1]).execute
          end"
Ronin::UI::CLI::Commands::Fuzzer,fuzz_file,Arg,string,String,String,E,Constraints,"def fuzz_file(string,index)
            path = ""#{@file_name}-#{index}#{@file_ext}""

            print_info ""Creating file ##{index}: #{path} ...""

            File.open(path,'wb') do |file|
              file.write string
            end
          end"
Ronin::UI::CLI::Commands::Fuzzer,fuzz_file,Arg,index,String,Number,T,Twin,"def fuzz_file(string,index)
            path = ""#{@file_name}-#{index}#{@file_ext}""

            print_info ""Creating file ##{index}: #{path} ...""

            File.open(path,'wb') do |file|
              file.write string
            end
          end"
Ronin::UI::CLI::Commands::Fuzzer,fuzz_command,Arg,string,String,String,E,Constraints,"def fuzz_command(string,index)
            RDL.type_cast(Tempfile, ""${File}"").open(""ronin-fuzzer-#{index}"") do |tempfile|
              tempfile.write(string)
              tempfile.flush

              arguments = @command.map do |argument|
                if argument.include?('#path#')
                  argument.sub('#path#',tempfile.path)
                elsif argument.include?('#string#')
                  argument.sub('#string#',string)
                else
                  argument
                end
              end

              print_info ""Running command #{index}: #{arguments.join(' ')} ...""

              # run the command as it's own process
              unless system(*arguments)
                status = $?

                if status.coredump?
                  # jack pot!
                  print_error ""Process ##{status.pid} coredumped!""
                else
                  # process errored out
                  print_warning ""Process ##{status.pid} exited with status #{status.exitstatus}""
                end
              end
            end
          end"
Ronin::UI::CLI::Commands::Fuzzer,fuzz_command,Arg,index,String,Number,T,Twin,"def fuzz_command(string,index)
            RDL.type_cast(Tempfile, ""${File}"").open(""ronin-fuzzer-#{index}"") do |tempfile|
              tempfile.write(string)
              tempfile.flush

              arguments = @command.map do |argument|
                if argument.include?('#path#')
                  argument.sub('#path#',tempfile.path)
                elsif argument.include?('#string#')
                  argument.sub('#string#',string)
                else
                  argument
                end
              end

              print_info ""Running command #{index}: #{arguments.join(' ')} ...""

              # run the command as it's own process
              unless system(*arguments)
                status = $?

                if status.coredump?
                  # jack pot!
                  print_error ""Process ##{status.pid} coredumped!""
                else
                  # process errored out
                  print_warning ""Process ##{status.pid} exited with status #{status.exitstatus}""
                end
              end
            end
          end"
Ronin::UI::CLI::Commands::Fuzzer,fuzz_network,Arg,string,String,String,E,Twin,"def fuzz_network(string,index)
            print_debug ""Connecting to #{@host}:#{@port} ...""
            socket = RDL.type_cast(@socket_class, ""${TCPSocket} or ${UDPSocket}"").new(@host,@port)

            print_info ""Sending message ##{index}: #{string.inspect} ...""
            socket.write(string)
            socket.flush

            print_debug ""Disconnecting from #{@host}:#{@port} ...""
            socket.close
          end"
Ronin::UI::CLI::Commands::Fuzzer,fuzz_network,Arg,index,String,Number,T,Twin,"def fuzz_network(string,index)
            print_debug ""Connecting to #{@host}:#{@port} ...""
            socket = RDL.type_cast(@socket_class, ""${TCPSocket} or ${UDPSocket}"").new(@host,@port)

            print_info ""Sending message ##{index}: #{string.inspect} ...""
            socket.write(string)
            socket.flush

            print_debug ""Disconnecting from #{@host}:#{@port} ...""
            socket.close
          end"
Ronin::UI::CLI::Commands::Fuzzer,print_fuzz,Arg,string,String,String,E,Twin,"def print_fuzz(string,index)
            print_debug ""String ##{index} ...""

            puts string
          end"
Ronin::UI::CLI::Commands::Fuzzer,print_fuzz,Arg,index,String,Number,T,Twin,"def print_fuzz(string,index)
            print_debug ""String ##{index} ...""

            puts string
          end"
Ronin::UI::CLI::Commands::Fuzzer,parse_pattern,Arg,string,String,String,E,Twin,"def parse_pattern(string)
            case string
            when /^\/.+\/$/
              Regexp.new(string[1..-2])
            when /^[a-z][a-z_]+$/
              const = string.upcase

              if (Regexp.const_defined?(const) &&
                  Regexp.const_get(const).kind_of?(Regexp))
                Regexp.const_get(const)
              else
                string
              end
            else
              string
            end
          end"
Ronin::UI::CLI::Commands::Fuzzer,parse_pattern,Ret,"",Object,(Regexp or String),T,Constraints,"def parse_pattern(string)
            case string
            when /^\/.+\/$/
              Regexp.new(string[1..-2])
            when /^[a-z][a-z_]+$/
              const = string.upcase

              if (Regexp.const_defined?(const) &&
                  Regexp.const_get(const).kind_of?(Regexp))
                Regexp.const_get(const)
              else
                string
              end
            else
              string
            end
          end"
Ronin::UI::CLI::Commands::Fuzzer,parse_substitution,Arg,string,String,String,E,Twin,"def parse_substitution(string)
            if string.include?('*')
              string, lengths = string.split('*',2)

              lengths = if lengths.include?('-')
                          min, max = lengths.split('-',2)

                          (min.to_i .. max.to_i)
                        else
                          lengths.to_i
                        end

              Fuzzing::Repeater.new(lengths).each(string)
            else
              Fuzzing[string]
            end
          end"
Ronin::UI::CLI::Commands::Fuzzer,parse_substitution,Ret,"",String,Enumerator,T,Twin,"def parse_substitution(string)
            if string.include?('*')
              string, lengths = string.split('*',2)

              lengths = if lengths.include?('-')
                          min, max = lengths.split('-',2)

                          (min.to_i .. max.to_i)
                        else
                          lengths.to_i
                        end

              Fuzzing::Repeater.new(lengths).each(string)
            else
              Fuzzing[string]
            end
          end"
Ronin::UI::CLI::Commands::Hosts,print_resource,Arg,host,(String and [ address: () -> { { Ronin::UI::CLI::Commands::Hosts#print_resource arg: host }#address call_ret: ret } ] and [ email_addresses: () -> { { Ronin::UI::CLI::Commands::Hosts#print_resource arg: host }#email_addresses call_ret: ret } ] and [ ip_addresses: () -> { { Ronin::UI::CLI::Commands::Hosts#print_resource arg: host }#ip_addresses call_ret: ret } ] and [ last_scanned_at: () -> { { Ronin::UI::CLI::Commands::Hosts#print_resource arg: host }#last_scanned_at call_ret: ret } ] and [ open_ports: () -> { { Ronin::UI::CLI::Commands::Hosts#print_resource arg: host }#open_ports call_ret: ret } ] and [ organization: () -> { { Ronin::UI::CLI::Commands::Hosts#print_resource arg: host }#organization call_ret: ret } ] and [ urls: () -> { { Ronin::UI::CLI::Commands::Hosts#print_resource arg: host }#urls call_ret: ret } ]),HostName,TS,Constraints,"def print_resource(host)
            return super(host) unless verbose?

            print_title host.address

            indent do
              if (org = host.organization)
                print_hash 'Organization' => org
              end

              if (last_scanned_at = host.last_scanned_at)
                print_hash 'Last Scanned' => last_scanned_at
              end

              unless host.ip_addresses.empty?
                print_array host.ip_addresses, :title => 'IP Addresses'
              end

              unless host.open_ports.empty?
                print_section 'Open Ports' do
                  host.open_ports.each do |port|
                    if port.service
                      puts ""#{port}\t#{port.service}""
                    else
                      puts port
                    end
                  end
                end
              end

              unless host.email_addresses.empty?
                print_array host.email_addresses, :title => 'Email Addresses'
              end

              unless host.urls.empty?
                print_array host.urls, :title => 'URLs'
              end
            end
          end"
Ronin::UI::CLI::Commands::Ips,print_resource,Arg,ip,(String and [ address: () -> { { Ronin::UI::CLI::Commands::Ips#print_resource arg: ip }#address call_ret: ret } ] and [ host_names: () -> { { Ronin::UI::CLI::Commands::Ips#print_resource arg: ip }#host_names call_ret: ret } ] and [ last_scanned_at: () -> { { Ronin::UI::CLI::Commands::Ips#print_resource arg: ip }#last_scanned_at call_ret: ret } ] and [ mac_addresses: () -> { { Ronin::UI::CLI::Commands::Ips#print_resource arg: ip }#mac_addresses call_ret: ret } ] and [ open_ports: () -> { { Ronin::UI::CLI::Commands::Ips#print_resource arg: ip }#open_ports call_ret: ret } ] and [ organization: () -> { { Ronin::UI::CLI::Commands::Ips#print_resource arg: ip }#organization call_ret: ret } ]),IPAddress,TS,Constraints,"def print_resource(ip)
            return super(ip) unless verbose?

            print_title ip.address

            indent do
              if (org = ip.organization)
                print_hash 'Organization' => org
              end

              if (last_scanned_at = ip.last_scanned_at)
                print_hash 'Last Scanned' => last_scanned_at
              end

              unless ip.mac_addresses.empty?
                print_array ip.mac_addresses, :title => 'MAC Addresses'
              end

              unless ip.host_names.empty?
                print_array ip.host_names, :title => 'Hostnames'
              end

              unless ip.open_ports.empty?
                print_section 'Open Ports' do
                  ip.open_ports.each do |port|
                    if port.service
                      puts ""#{port}\t#{port.service}""
                    else
                      puts port
                    end
                  end
                end
              end
            end
          end"
Ronin::UI::CLI::Commands::Repos,print_repository,Arg,repo,([ description: () -> { { Ronin::UI::CLI::Commands::Repos#print_repository arg: repo }#description call_ret: ret } ] and [ domain: () -> { { Ronin::UI::CLI::Commands::Repos#print_repository arg: repo }#domain call_ret: ret } ] and [ executables: () -> { { Ronin::UI::CLI::Commands::Repos#print_repository arg: repo }#executables call_ret: ret } ] and [ installed?: () -> { { Ronin::UI::CLI::Commands::Repos#print_repository arg: repo }#installed? call_ret: ret } ] and [ name: () -> { { Ronin::UI::CLI::Commands::Repos#print_repository arg: repo }#name call_ret: ret } ] and [ path: () -> { { Ronin::UI::CLI::Commands::Repos#print_repository arg: repo }#path call_ret: ret } ] and [ scm: () -> { { Ronin::UI::CLI::Commands::Repos#print_repository arg: repo }#scm call_ret: ret } ] and [ script_paths: () -> { { Ronin::UI::CLI::Commands::Repos#print_repository arg: repo }#script_paths call_ret: ret } ] and [ source: () -> { { Ronin::UI::CLI::Commands::Repos#print_repository arg: repo }#source call_ret: ret } ] and [ title: () -> { { Ronin::UI::CLI::Commands::Repos#print_repository arg: repo }#title call_ret: ret } ] and [ uri: () -> { { Ronin::UI::CLI::Commands::Repos#print_repository arg: repo }#uri call_ret: ret } ] and [ verbose?: () -> { { Ronin::UI::CLI::Commands::Repos#print_repository arg: repo }#verbose? call_ret: ret } ] and [ website: () -> { { Ronin::UI::CLI::Commands::Repos#print_repository arg: repo }#website call_ret: ret } ]),Repository,TS,Constraints,"def print_repository(repo)
            print_title repo.name

            indent do
              if repo.installed?
                puts ""Domain: #{repo.domain}""
              else
                puts ""Path: #{repo.path}""
              end

              puts ""SCM: #{repo.scm}"" if repo.scm

              if repo.verbose?
                putc ""\n""

                puts ""Title: #{repo.title}"" if repo.title
                puts ""URI: #{repo.uri}"" if repo.uri
                puts ""Source URI: #{repo.source}"" if repo.source
                puts ""Website: #{repo.website}"" if repo.website

                executables = repo.executables

                unless executables.empty?
                  puts ""Executables: #{executables.join(', ')}""
                end

                putc ""\n""

                unless repo.script_paths.empty?
                  print_title 'Cached Files'

                  indent do
                    repo.script_paths.each do |script_path|
                      puts script_path.path
                    end
                  end
                end

                if repo.description
                  print_title ""Description""

                  indent { puts ""#{repo.description}\n\n"" }
                else
                  putc ""\n""
                end
              else
                putc ""\n""
              end
            end
          end"
Ronin::UI::CLI::Commands::Update,print_cache_errors,Arg,repository,[ script_paths: () -> { { Ronin::UI::CLI::Commands::Update#print_cache_errors arg: repository }#script_paths call_ret: ret } ],Repository,TS,Constraints,"def print_cache_errors(repository)
            repository.script_paths.each do |script_path|
              if script_path.cache_exception
                print_exception script_path.cache_exception
              end

              if script_path.cache_errors
                script_path.cache_errors.each do |error|
                  print_error error
                end
              end
            end
          end"
Ronin::UI::CLI::Commands::Urls,print_resource,Arg,url,(String and [ fragment: () -> { { Ronin::UI::CLI::Commands::Urls#print_resource arg: url }#fragment call_ret: ret } ] and [ host_name: () -> { { Ronin::UI::CLI::Commands::Urls#print_resource arg: url }#host_name call_ret: ret } ] and [ last_scanned_at: () -> { { Ronin::UI::CLI::Commands::Urls#print_resource arg: url }#last_scanned_at call_ret: ret } ] and [ path: () -> { { Ronin::UI::CLI::Commands::Urls#print_resource arg: url }#path call_ret: ret } ] and [ port: () -> { { Ronin::UI::CLI::Commands::Urls#print_resource arg: url }#port call_ret: ret } ] and [ query_params: () -> { { Ronin::UI::CLI::Commands::Urls#print_resource arg: url }#query_params call_ret: ret } ]),Ronin::URL,TS,Constraints,"def print_resource(url)
            return super(url) unless verbose?

            print_title url

            indent do
              print_hash 'Host' => url.host_name,
                         'Port' => url.port.number,
                         'Path' => url.path,
                         'Fragment' => url.fragment,
                         'Last Scanned' => url.last_scanned_at

              unless url.query_params.empty?
                params = {}

                url.query_params.each do |param|
                  params[param.name] = param.value
                end

                print_hash params, :title => 'Query Params'
              end
            end
          end"
Ronin::UI::CLI::Commands::Wordlist,parse_template,Ret,"",String,Array<(Array<(Number or Symbol)> or Array<String> or String)>,T,Twin,"def parse_template
            @template.map do |char_template|
              if char_template.include?(':')
                charset, length = char_template.split(':',2)

                # convert charset names to Symbols
                charset = if charset.include?(',')
                            charset.split(',')
                          elsif Chars.const_defined?(charset.upcase)
                            charset.to_sym
                          else
                            charset.to_s
                          end

                # parse the length field
                length = if length.include?('-')
                           min, max = length.split('-',2)

                           Range.new(min.to_i,max.to_i)
                         elsif length.include?(',')
                           length.split(',').map(&:to_i)
                         else
                           length.to_i
                         end

                [charset, length]
              else
                char_template
              end
            end
          end"
Ronin::UI::CLI::Commands::Wordlist,wordlist,Ret,"",Ronin::Wordlist,Ronin::Wordlist,E,Constraints,"def wordlist
            if template?
              generator = Fuzzing::Template.new(parse_template)

              Ronin::Wordlist.new(generator,@mutations)
            elsif input?
              Ronin::Wordlist.build(File.open(@input),@mutations)
            else
              Ronin::Wordlist.build($stdin,@mutations)
            end
          end"
Total # E:,160
Total # P:,45
Total # T:,105
Total # TS:,21
Total # N:,12
Total # return types:,202
Total # arg types:,141
Total # var types:,0
Total # individual types:,407
